Year,Month,Day,Weekday,Hour,Minute,Second,ContentLength,ElapsedTimeMilisecond 
2022,5,10,Tuesday,12,7,48,2730,58
2022,5,10,Tuesday,12,7,48,2730,53
2022,5,10,Tuesday,12,7,50,2730,67
2022,5,10,Tuesday,12,7,51,2730,72
2022,5,10,Tuesday,12,7,52,2730,65
2022,5,10,Tuesday,12,7,53,2730,67
2022,5,10,Tuesday,12,7,54,2730,59
2022,5,10,Tuesday,12,7,55,2730,60
2022,5,10,Tuesday,12,7,56,2730,88
2022,5,10,Tuesday,12,7,57,2730,62
2022,5,10,Tuesday,12,7,58,2730,50
2022,5,10,Tuesday,12,7,59,2730,66
2022,5,10,Tuesday,12,7,59,2730,75
2022,5,10,Tuesday,12,8,1,2730,69
2022,5,10,Tuesday,12,8,3,2730,57
2022,5,10,Tuesday,12,8,3,2730,60
2022,5,10,Tuesday,12,8,4,2730,61
2022,5,10,Tuesday,12,8,5,2730,61
2022,5,10,Tuesday,12,8,6,2730,77
2022,5,10,Tuesday,12,8,7,2730,60
2022,5,10,Tuesday,12,8,7,2730,61
2022,5,10,Tuesday,12,8,9,2730,66
2022,5,10,Tuesday,12,8,11,2730,58
2022,5,10,Tuesday,12,8,13,2730,68
2022,5,10,Tuesday,12,8,14,2730,58
2022,5,10,Tuesday,12,8,15,2730,60
2022,5,10,Tuesday,12,8,17,2730,59
2022,5,10,Tuesday,12,8,17,2730,75
2022,5,10,Tuesday,12,8,17,2730,60
2022,5,10,Tuesday,12,8,17,2730,66
2022,5,10,Tuesday,12,8,18,2730,55
2022,5,10,Tuesday,12,8,20,2730,72
2022,5,10,Tuesday,12,8,21,2730,60
2022,5,10,Tuesday,12,8,23,2730,60
2022,5,10,Tuesday,12,8,24,2730,66
