Year,Month,Day,Weekday,Hour,Minute,Second,ContentLength,ElapsedTimeMilisecond 
2022,5,10,Tuesday,12,15,56,2730,58
2022,5,10,Tuesday,12,15,57,2730,68
2022,5,10,Tuesday,12,15,57,2730,58
2022,5,10,Tuesday,12,15,59,2730,55
2022,5,10,Tuesday,12,15,59,2730,63
2022,5,10,Tuesday,12,16,1,2730,63
2022,5,10,Tuesday,12,16,3,2730,70
2022,5,10,Tuesday,12,16,5,2730,63
2022,5,10,Tuesday,12,16,7,2730,59
2022,5,10,Tuesday,12,16,7,2730,61
2022,5,10,Tuesday,12,16,8,2730,57
2022,5,10,Tuesday,12,16,10,2730,60
2022,5,10,Tuesday,12,16,12,2730,63
2022,5,10,Tuesday,12,16,13,2730,66
2022,5,10,Tuesday,12,16,15,2730,57
2022,5,10,Tuesday,12,16,15,2730,58
2022,5,10,Tuesday,12,16,15,2730,58
2022,5,10,Tuesday,12,16,15,2730,63
2022,5,10,Tuesday,12,16,16,2730,60
2022,5,10,Tuesday,12,16,18,2730,63
2022,5,10,Tuesday,12,16,19,2730,58
2022,5,10,Tuesday,12,16,21,2730,59
2022,5,10,Tuesday,12,16,23,2730,58
2022,5,10,Tuesday,12,16,24,2730,55
2022,5,10,Tuesday,12,16,24,2730,74
2022,5,10,Tuesday,12,16,24,2730,63
2022,5,10,Tuesday,12,16,24,2730,63
2022,5,10,Tuesday,12,16,26,2730,54
2022,5,10,Tuesday,12,16,27,2730,58
2022,5,10,Tuesday,12,16,29,2730,61
2022,5,10,Tuesday,12,16,29,2730,59
2022,5,10,Tuesday,12,16,29,2730,61
2022,5,10,Tuesday,12,16,30,2730,56
2022,5,10,Tuesday,12,16,33,2730,59
2022,5,10,Tuesday,12,16,34,2730,63
2022,5,10,Tuesday,12,16,34,2730,65
2022,5,10,Tuesday,12,16,34,2730,64
2022,5,10,Tuesday,12,16,36,2730,60
2022,5,10,Tuesday,12,16,37,2730,62
2022,5,10,Tuesday,12,16,38,2730,61
2022,5,10,Tuesday,12,16,38,2730,61
2022,5,10,Tuesday,12,16,40,2730,59
2022,5,10,Tuesday,12,16,40,2730,60
2022,5,10,Tuesday,12,16,42,2730,58
2022,5,10,Tuesday,12,16,43,2730,62
2022,5,10,Tuesday,12,16,45,2730,63
2022,5,10,Tuesday,12,16,46,2730,64
2022,5,10,Tuesday,12,16,49,2730,68
2022,5,10,Tuesday,12,16,50,2730,63
2022,5,10,Tuesday,12,16,50,2730,62
2022,5,10,Tuesday,12,16,52,2730,61
2022,5,10,Tuesday,12,16,53,2730,63
2022,5,10,Tuesday,12,16,55,2730,62
2022,5,10,Tuesday,12,16,57,2730,63
2022,5,10,Tuesday,12,16,59,2730,67
2022,5,10,Tuesday,12,17,0,2730,61
2022,5,10,Tuesday,12,17,0,2730,62
2022,5,10,Tuesday,12,17,0,2730,60
2022,5,10,Tuesday,12,17,2,2730,61
2022,5,10,Tuesday,12,17,2,2730,60
2022,5,10,Tuesday,12,17,4,2730,59
2022,5,10,Tuesday,12,17,5,2730,59
2022,5,10,Tuesday,12,17,7,2730,67
2022,5,10,Tuesday,12,17,9,2730,58
2022,5,10,Tuesday,12,17,9,2730,66
2022,5,10,Tuesday,12,17,11,2730,58
2022,5,10,Tuesday,12,17,11,2730,64
2022,5,10,Tuesday,12,17,13,2730,60
2022,5,10,Tuesday,12,17,14,2730,64
2022,5,10,Tuesday,12,17,15,2730,68
2022,5,10,Tuesday,12,17,16,2730,59
2022,5,10,Tuesday,12,17,17,2730,61
2022,5,10,Tuesday,12,17,18,2730,59
2022,5,10,Tuesday,12,17,19,2730,59
2022,5,10,Tuesday,12,17,19,2730,58
2022,5,10,Tuesday,12,17,22,2730,61
2022,5,10,Tuesday,12,17,24,2730,63
2022,5,10,Tuesday,12,17,26,2730,63
2022,5,10,Tuesday,12,17,28,2730,62
2022,5,10,Tuesday,12,17,29,2730,62
2022,5,10,Tuesday,12,17,31,2730,60
2022,5,10,Tuesday,12,17,33,2730,69
2022,5,10,Tuesday,12,17,34,2730,62
2022,5,10,Tuesday,12,17,34,2730,66
2022,5,10,Tuesday,12,17,36,2730,70
2022,5,10,Tuesday,12,17,37,2730,56
2022,5,10,Tuesday,12,17,37,2730,62
2022,5,10,Tuesday,12,17,37,2730,59
2022,5,10,Tuesday,12,17,40,2730,63
2022,5,10,Tuesday,12,17,41,2730,60
2022,5,10,Tuesday,12,17,42,2730,59
2022,5,10,Tuesday,12,17,42,2730,64
2022,5,10,Tuesday,12,17,44,2730,62
2022,5,10,Tuesday,12,17,45,2730,62
2022,5,10,Tuesday,12,17,47,2730,58
2022,5,10,Tuesday,12,17,49,2730,58
2022,5,10,Tuesday,12,17,51,2730,59
2022,5,10,Tuesday,12,17,52,2730,62
2022,5,10,Tuesday,12,17,52,2730,58
2022,5,10,Tuesday,12,17,53,2730,58
2022,5,10,Tuesday,12,17,53,2730,64
2022,5,10,Tuesday,12,17,53,2730,66
2022,5,10,Tuesday,12,17,54,2730,55
2022,5,10,Tuesday,12,17,56,2730,65
2022,5,10,Tuesday,12,17,57,2730,62
2022,5,10,Tuesday,12,17,57,2730,57
2022,5,10,Tuesday,12,17,58,2730,57
2022,5,10,Tuesday,12,18,0,2730,80
2022,5,10,Tuesday,12,18,0,2730,59
2022,5,10,Tuesday,12,18,2,2730,63
2022,5,10,Tuesday,12,18,3,2730,58
2022,5,10,Tuesday,12,18,4,2730,61
2022,5,10,Tuesday,12,18,5,2730,63
2022,5,10,Tuesday,12,18,6,2730,63
2022,5,10,Tuesday,12,18,7,2730,58
2022,5,10,Tuesday,12,18,8,2730,58
2022,5,10,Tuesday,12,18,10,2730,56
2022,5,10,Tuesday,12,18,11,2730,61
2022,5,10,Tuesday,12,18,12,2730,59
2022,5,10,Tuesday,12,18,12,2730,62
2022,5,10,Tuesday,12,18,13,2730,58
2022,5,10,Tuesday,12,18,15,2730,66
2022,5,10,Tuesday,12,18,15,2730,63
2022,5,10,Tuesday,12,18,16,2730,58
2022,5,10,Tuesday,12,18,17,2730,63
2022,5,10,Tuesday,12,18,18,2730,62
2022,5,10,Tuesday,12,18,19,2730,58
2022,5,10,Tuesday,12,18,19,2730,57
2022,5,10,Tuesday,12,18,21,2730,54
2022,5,10,Tuesday,12,18,23,2730,63
2022,5,10,Tuesday,12,18,26,2730,61
2022,5,10,Tuesday,12,18,27,2730,60
2022,5,10,Tuesday,12,18,28,2730,63
2022,5,10,Tuesday,12,18,29,2730,56
2022,5,10,Tuesday,12,18,29,2730,57
2022,5,10,Tuesday,12,18,29,2730,58
2022,5,10,Tuesday,12,18,29,2730,65
2022,5,10,Tuesday,12,18,30,2730,61
2022,5,10,Tuesday,12,18,32,2730,58
2022,5,10,Tuesday,12,18,33,2730,63
2022,5,10,Tuesday,12,18,35,2730,62
2022,5,10,Tuesday,12,18,36,2730,63
2022,5,10,Tuesday,12,18,38,2730,62
2022,5,10,Tuesday,12,18,40,2730,60
2022,5,10,Tuesday,12,18,41,2730,60
